Z_m,t_s,T_C
0.00411705,37.40017327,0
0.00411705,37.50016539,0
0.00411705,37.60015752,0
0.00411705,37.70014964,0
0.00411705,37.80014176,0
0.00411705,37.90013389,0
0.00411705,38.00012601,0
0.00411705,38.10011813,0
0.00411705,38.20011025,0
0.00411705,38.30010238,0
0.00411705,38.4000945,0
0.00411705,38.50008662,0
0.00411705,38.60007875,0
0.00411705,38.70007087,0
0.00411705,38.80006299,0
0.00411705,38.90005511,0
0.00411705,39.00004724,0
0.00411705,39.10003936,0
0.00411705,39.20003148,0
0.00411705,39.30002361,0
0.00411705,39.40001573,0
0.00411705,39.50000785,0
0.00411705,39.60017327,0
0.00411705,39.70016539,0
0.00411705,39.80015752,0
0.00411705,39.90014964,0
0.00411705,40.00014176,0
0.00411705,40.10013388,0
0.00411705,40.20012601,0
0.00411705,40.30011813,0
0.00411705,40.40011025,0
0.00411705,40.50010238,0
0.00411705,40.6000945,0
0.00411705,40.70008662,0
0.00411705,40.80007874,0
0.00411705,40.90007087,0
0.00411705,41.00006299,0
0.00411705,41.10005511,0
0.00411705,41.20004724,0
0.00411705,41.30003936,0
0.00411705,41.40003148,0
0.00411705,41.5000236,0
0.00411705,41.60001573,0
0.00411705,41.70000785,0
0.00411705,41.80017327,0
0.00411705,41.90016539,0
0.00411705,42.00015751,0
0.00411705,42.10014964,0
0.00411705,42.20014176,0
0.00411705,42.30013388,0
0.00411705,42.40012601,0
0.00411705,42.50011813,0
0.00411705,42.60011025,0
0.00411705,42.70010237,0
0.00411705,42.8000945,0
0.00411705,42.90008662,0
0.00411705,43.00007874,0
0.00411705,43.10007087,0
0.00411705,43.20006299,0
0.00411705,43.30005511,0
0.00411705,43.40004723,0
0.00411705,43.50003936,0
0.00411705,43.60003148,0
0.00411705,43.7000236,0
0.00411705,43.80001573,0
0.00411705,43.90000785,0
0.00411705,44.00017327,0
0.00411705,44.10016539,0
0.00411705,44.20015751,0
0.00411705,44.30014964,0
0.00411705,44.40014176,0
0.00411705,44.50013388,0
0.00411705,44.600126,0
0.00411705,44.70011813,0
0.00411705,44.80011025,0
0.00411705,44.90010237,0
0.00411705,45.0000945,0
0.00411705,45.10008662,0
0.00411705,45.20007874,0
0.00411705,45.30007086,0
0.00411705,45.40006299,0
0.00411705,45.50005511,0
0.00411705,45.60004723,0
0.00411705,45.70003936,0
0.00411705,45.80003148,0
0.00411705,45.9000236,0
0.00411705,46.00001572,0
0.00411705,46.10000785,0
0.00411705,46.20017327,0
0.00411705,46.30016539,0
0.00411705,46.40015751,0
0.00411705,46.50014963,0
0.00411705,46.60014176,0
0.00411705,46.70013388,0
0.00411705,46.800126,0
0.00411705,46.90011813,0
0.00411705,47.00011025,0
0.00411705,47.10010237,0
0.00411705,47.20009449,0
0.00411705,47.30008662,0
0.00411705,47.40007874,0
0.00411705,47.50007086,0
0.00411705,47.60006299,0
0.00411705,47.70005511,0
0.00411705,47.80004723,0
0.00411705,47.90003935,0
0.00411705,48.00003148,0
0.00411705,48.1000236,0
0.00411705,48.20001572,0
0.00411705,48.30000784,0
0.00411705,48.40017326,0
0.00411705,48.50016539,0
0.00411705,48.60015751,0
0.00411705,48.70014963,0
0.00411705,48.80014176,0
0.00411705,48.90013388,0
0.00411705,49.000126,0
0.00411705,49.10011812,0
0.00411705,49.20011025,0
0.00411705,49.30010237,0
0.00411705,49.40009449,0
0.00411705,49.50008662,0
0.00411705,49.60007874,0
0.00411705,49.70007086,0
0.00411705,49.80006298,0
0.00411705,49.90005511,0
0.00411705,50.00004723,0
0.00411705,50.10003935,0
0.00411705,50.20003148,0
0.00411705,50.3000236,0
0.00411705,50.40001572,0
0.00411705,50.50000784,0
0.00411705,50.60017326,0
0.00411705,50.70016539,0
0.00411705,50.80015751,0
0.00411705,50.90014963,0
0.00411705,51.00014175,0
0.00411705,51.10013388,0
0.00411705,51.200126,0
0.00411705,51.30011812,0
0.00411705,51.40011025,0
0.00411705,51.50010237,0
0.00411705,51.60009449,0
0.00411705,51.70008661,0
0.00411705,51.80007874,0
0.00411705,51.90007086,0
0.00411705,52.00006298,0
0.00411705,52.10005511,0
0.00411705,52.20004723,0
0.00411705,52.30003935,0
0.00411705,52.40003147,0
0.00411705,52.5000236,0
0.00411705,52.60001572,0
0.00411705,52.70000784,0
0.00411705,52.80017326,0
0.00411705,52.90016538,0
0.00411705,53.00015751,0
0.00411705,53.10014963,0
0.00411705,53.20014175,0
0.00411705,53.30013388,0
0.00411705,53.400126,0
0.00411705,53.50011812,0
0.00411705,53.60011024,0
0.00411705,53.70010237,0
0.00411705,53.80009449,0
0.00411705,53.90008661,0
0.00411705,54.00007874,0
0.00411705,54.10007086,0
0.00411705,54.20006298,0
0.00411705,54.3000551,0
0.00411705,54.40004723,0
0.00411705,54.50003935,0
0.00411705,54.60003147,0
0.00411705,54.70002359,0
0.00411705,54.80001572,0
0.00411705,54.90000784,0
0.00411705,55.00017326,0
0.00411705,55.10016538,0
0.00411705,55.20015751,0
0.00411705,55.30014963,0
0.00411705,55.40014175,0
0.00411705,55.50013387,0
0.00411705,55.600126,0
0.00411705,55.70011812,0
0.00411705,55.80011024,0
0.00411705,55.90010237,0
0.00411705,56.00009449,0
0.00411705,56.10008661,0
0.00411705,56.20007873,0
0.00411705,56.30007086,0
0.00411705,56.40006298,0
0.00411705,56.5000551,0
0.00411705,56.60004722,0
0.00411705,56.70003935,0
0.00411705,56.80003147,0
0.00411705,56.90002359,0
0.00411705,57.00001572,0
0.00411705,57.10000784,0
0.00411705,57.20017326,0
0.00411705,57.30016538,0
0.00411705,57.4001575,0
0.00411705,57.50014963,0
0.00411705,57.60014175,0
0.00411705,57.70013387,0
0.00411705,57.800126,0
0.00411705,57.90011812,0
0.00411705,58.00011024,0
0.00411705,58.10010236,0
0.00411705,58.20009449,0
0.00411705,58.30008661,0
0.00411705,58.40007873,0
0.00411705,58.50007086,0
0.00411705,58.60006298,0
0.00411705,58.7000551,0
0.00411705,58.80004722,0
0.00411705,58.90003935,0
0.00411705,59.00003147,0
0.00411705,59.10002359,0
0.00411705,59.20001571,0
0.00411705,59.30000784,0
0.00411705,59.40017326,0
0.00411705,59.50016538,0
0.00411705,59.6001575,0
0.00411705,59.70014963,0
0.00411705,59.80014175,0
0.00411705,59.90013387,0
0.00411705,60.00012599,0
0.00411705,60.10011812,1016.805896
0.00411705,60.20011024,1620.084191
0.00411705,60.30010236,1799.382507
0.00411705,60.40009449,1845.942507
0.00411705,60.50008661,1939.191732
0.00411705,60.60007873,1984.696164
0.00411705,60.70007085,2336.693929
0.00411705,60.80006298,2401.070229
0.00411705,60.9000551,2231.445408
0.00411705,61.00004722,2083.40768
0.00411705,61.10003934,1952.488129
0.00411705,61.20003147,1834.226422
0.00411705,61.30002359,1727.307097
0.00411705,61.40001571,1652.894497
0.00411705,61.50000784,1647.286808
0.00411705,61.60017326,1644.614307
0.00411705,61.70016538,1642.364783
0.00411705,61.8001575,1640.122994
0.00411705,61.90014962,1637.467322
0.00411705,62.00014175,1633.929834
0.00411705,62.10013387,1628.994735
0.00411705,62.20012599,1621.998045
0.00411705,62.30011812,1611.718088
0.00411705,62.40011024,1581.585886
0.00411705,62.50010236,1530.59262
0.00411705,62.60009448,1490.038131
0.00411705,62.70008661,1453.743213
0.00411705,62.80007873,1420.177274
0.00411705,62.90007085,1388.638037
0.00411705,63.00006297,1358.719529
0.00411705,63.1000551,1330.159831
0.00411705,63.20004722,1302.77915
0.00411705,63.30003934,1276.448223
0.00411705,63.40003147,1251.097223
0.00411705,63.50002359,1226.787221
0.00411705,63.60001571,1203.354681
0.00411705,63.70000783,1180.792081
0.00411705,63.80017325,1159.15558
0.00411705,63.90016538,1138.28348
0.00411705,64.0001575,1118.245597
0.00411705,64.10014962,1098.841332
0.00411705,64.20014175,1080.189117
0.00411705,64.30013387,1062.173901
0.00411705,64.40012599,1044.811153
0.00411705,64.50011811,1028.238653
0.00411705,64.60011024,1012.361415
0.00411705,64.70010236,997.266453
0.00411705,64.80009448,983.1917475
0.00411705,64.9000866,970.419583
0.00411705,65.00007873,959.5088626
0.00411705,65.10007085,951.586675
0.00411705,65.20006297,949.9885282
0.00411705,65.3000551,949.7834598
0.00411705,65.40004722,940.8919006
0.00411705,65.50003934,910.7020689
0.00411705,65.60003146,888.1763616
0.00411705,65.70002359,868.4788647
0.00411705,65.80001571,850.3867866
0.00411705,65.90000783,833.4147799
0.00411705,66.00017325,817.2765389
0.00411705,66.10016538,801.8668568
0.00411705,66.2001575,787.0489947
0.00411705,66.30014962,772.7467832
0.00411705,66.40014174,758.904744
0.00411705,66.50013387,745.4812447
0.00411705,66.60012599,732.444108
0.00411705,66.70011811,719.7677162
0.00411705,66.80011023,707.4310744
0.00411705,66.90010236,695.416501
0.00411705,67.00009448,683.708734
0.00411705,67.1000866,672.2943172
0.00411705,67.20007873,661.1611735
0.00411705,67.30007085,650.2983053
0.00411705,67.40006297,639.6955818
0.00411705,67.50005509,629.343586
0.00411705,67.60004722,619.2335023
0.00411705,67.70003934,609.357033
0.00411705,67.80003146,599.7063343
0.00411705,67.90002359,590.2739676
0.00411705,68.00001571,581.0528598
0.00411705,68.10000783,572.0362716
0.00411705,68.20017325,563.202656
0.00411705,68.30016537,554.5764236
0.00411705,68.4001575,546.1362407
0.00411705,68.50014962,537.8764755
0.00411705,68.60014174,529.7917298
0.00411705,68.70013387,521.8768258
0.00411705,68.80012599,514.1267937
0.00411705,68.90011811,506.5368606
0.00411705,69.00011023,499.1024401
0.00411705,69.10010236,491.8191229
0.00411705,69.20009448,484.6826676
0.00411705,69.3000866,477.6889927
0.00411705,69.40007872,470.834169
0.00411705,69.50007085,464.1144119
0.00411705,69.60006297,457.5260748
0.00411705,69.70005509,451.0656428
0.00411705,69.80004722,444.7297267
0.00411705,69.90003934,438.5150568
0.00411705,70.00003146,432.4184782
